job_id,user,job_name,tags,status,duration,submitted,sequence_id,cpu,ram,gpu
job_0275,ian60,Security Scan,"deployment,security,scan",running,30,2024-03-17,seq_186,2,64,1
job_0244,lreid,Log Analysis,"pipeline,logs,geospatial,monitoring",completed,180,2024-03-17,seq_003,8,8,1
job_0445,parsonsmackenzie,Log Analysis,"nlp,logs,monitoring",completed,240,2024-03-17,seq_129,4,16,4
job_0953,michaelpatterson,Security Scan,"security,image,scan",completed,240,2024-03-17,seq_133,16,16,2
job_0221,cameronstephen,Data Preprocessing,"data,preprocessing,forecasting,image,geospatial",completed,60,2024-03-17,seq_192,8,64,4
job_0529,gmitchell,Model Evaluation,"ml,evaluation,llm",completed,180,2024-03-17,seq_180,4,64,4
job_0160,morganlinda,Data Preprocessing,"data,compression,preprocessing,testing,indexing",completed,240,2024-03-17,seq_081,16,8,0
job_0707,owilliams,Web Scraping,"encryption,scraping,automation,api",completed,240,2024-03-17,seq_087,8,8,1
job_0490,joshualuna,Log Analysis,"logs,monitoring,forecasting,api,indexing",completed,240,2024-03-17,seq_124,4,8,1
job_0663,hannahfoster,ML Model Training,"ml,training,compression,forecasting,benchmarking,gpu",completed,180,2024-03-17,seq_014,4,32,1
job_0772,owilliams,Data Preprocessing,"forecasting,data,llm,preprocessing",completed,30,2024-03-17,seq_190,2,16,1
job_0128,danieljones,Web Scraping,"automation,benchmarking,nlp,indexing,scraping",completed,180,2024-03-17,seq_086,8,32,2
job_0152,morganlinda,Report Generation,"report,compression,visualization",completed,180,2024-03-17,seq_164,8,32,4
job_0431,lreid,Data Preprocessing,"testing,data,cloud,preprocessing",completed,120,2024-03-17,seq_177,2,64,2
job_0879,wongkenneth,Report Generation,"testing,report,cloud,visualization",completed,180,2024-03-17,seq_005,8,8,4
job_0245,jrusso,Security Scan,"security,pipeline,scan,geospatial",failed,120,2024-03-17,seq_160,8,32,1
job_0016,danieljones,Report Generation,"report,testing,visualization,nlp,indexing",completed,180,2024-03-17,seq_073,16,32,4
job_0856,gmitchell,Database Backup,"forecasting,backup,compression,database",failed,180,2024-03-17,seq_059,4,16,0
job_0628,cory15,Web Scraping,"automation,benchmarking,llm,testing,scraping",failed,60,2024-03-17,seq_110,2,8,1
job_0113,cory15,Data Preprocessing,"nlp,geospatial,data,preprocessing",running,240,2024-03-17,seq_032,2,8,4
job_0136,nicoleortiz,Model Evaluation,"ml,forecasting,evaluation,image",running,240,2024-03-17,seq_171,4,16,1
job_0355,lreid,Security Scan,"deployment,security,pipeline,scan",completed,120,2024-03-17,seq_142,4,8,0
job_0240,michaelpatterson,Data Preprocessing,"nlp,benchmarking,data,preprocessing",completed,120,2024-03-17,seq_002,4,32,4
job_0726,gateschristopher,Database Backup,"indexing,backup,llm,database",failed,30,2024-03-17,seq_143,4,64,0
job_0998,wongkenneth,ETL Job,"etl,data pipeline,compression",completed,60,2024-03-17,seq_098,16,16,0
job_0591,cameronstephen,Database Backup,"backup,deployment,cloud,indexing,database",pending,240,2024-03-17,seq_110,2,64,4
job_0045,gateschristopher,Report Generation,"deployment,report,cloud,visualization",completed,120,2024-03-17,seq_053,16,32,0
job_0924,cbell,Web Scraping,"automation,geospatial,deployment,pipeline,scraping",completed,120,2024-03-17,seq_176,2,64,4
job_0378,cory15,Security Scan,"geospatial,testing,scan,llm,security",completed,30,2024-03-17,seq_110,8,8,1
job_0114,owilliams,Web Scraping,"image,scraping,automation,indexing",failed,180,2024-03-17,seq_180,4,32,4
job_0373,danieljones,Video Rendering,"deployment,rendering,gpu,video",failed,120,2024-03-17,seq_096,4,32,2
job_0939,nicoleortiz,Model Evaluation,"ml,evaluation,deployment",failed,60,2024-03-17,seq_090,16,32,1
job_0765,jrusso,Security Scan,"testing,security,scan,encryption",completed,120,2024-03-17,seq_144,4,16,1
job_0530,burkeraymond,Log Analysis,"logs,monitoring,geospatial,api,pipeline",completed,60,2024-03-17,seq_027,8,8,4
job_0693,danieljones,Data Preprocessing,"geospatial,data,preprocessing",pending,30,2024-03-17,seq_197,16,16,0
job_0187,owilliams,ML Model Training,"ml,forecasting,training,gpu",running,30,2024-03-17,seq_164,16,64,4
job_0154,nicoleortiz,ML Model Training,"ml,training,encryption,api,gpu",completed,240,2024-03-17,seq_138,16,32,1
job_0166,clong,Web Scraping,"nlp,streaming,scraping,automation",completed,60,2024-03-17,seq_157,4,64,2
job_0192,danieljones,Data Preprocessing,"data,preprocessing,forecasting,benchmarking,nlp",completed,240,2024-03-17,seq_153,2,16,2
job_0201,gmitchell,Web Scraping,"pipeline,indexing,scraping,automation",completed,30,2024-03-17,seq_008,4,16,2
job_0140,wongkenneth,Security Scan,"security,scan,compression",completed,30,2024-03-17,seq_040,8,64,4
job_0974,nicoleortiz,Data Preprocessing,"data,preprocessing,image,geospatial,llm",running,120,2024-03-17,seq_001,8,8,1
job_0341,wongkenneth,Video Rendering,"video,rendering,testing,api,gpu",completed,60,2024-03-17,seq_003,2,8,2
job_0757,jrusso,Video Rendering,"video,rendering,geospatial,deployment,gpu",completed,120,2024-03-17,seq_099,4,64,2
job_0137,wongkenneth,Video Rendering,"nlp,rendering,gpu,video",completed,30,2024-03-17,seq_010,16,16,2
job_0019,wongkenneth,Log Analysis,"logs,llm,indexing,monitoring",running,60,2024-03-17,seq_029,4,16,1
job_0978,clong,Log Analysis,"streaming,logs,monitoring",completed,60,2024-03-17,seq_070,16,32,4
job_0385,clong,Model Evaluation,"ml,evaluation,deployment,geospatial",completed,120,2024-03-17,seq_002,4,8,1
job_0914,cameronstephen,Model Evaluation,"ml,evaluation,benchmarking,api",running,120,2024-03-17,seq_086,16,16,1
job_0921,gateschristopher,ML Model Training,"ml,training,forecasting,benchmarking,gpu",completed,240,2024-03-17,seq_001,2,8,2
job_0411,owilliams,Web Scraping,"compression,automation,benchmarking,cloud,scraping",running,180,2024-03-17,seq_187,4,16,1
job_0144,gateschristopher,Data Preprocessing,"image,data,preprocessing",running,240,2024-03-17,seq_173,8,32,0
job_0254,christopher96,Data Preprocessing,"geospatial,data,preprocessing",completed,240,2024-03-17,seq_014,2,8,0
job_0611,wongkenneth,Security Scan,"security,pipeline,scan",pending,180,2024-03-17,seq_035,2,64,2
job_0357,cory15,Security Scan,"nlp,security,scan,indexing",completed,180,2024-03-17,seq_009,16,32,4
job_0750,gateschristopher,Web Scraping,"deployment,scraping,automation",running,120,2024-03-17,seq_067,8,16,2
job_0918,christopher96,Data Preprocessing,"data,cloud,preprocessing",completed,60,2024-03-17,seq_105,2,64,1
job_0224,nicoleortiz,Log Analysis,"logs,monitoring,deployment,testing,benchmarking",completed,30,2024-03-17,seq_097,4,64,1
job_0505,lreid,Report Generation,"report,forecasting,llm,visualization,api",failed,240,2024-03-17,seq_141,2,32,4
job_0614,gmitchell,ML Model Training,"ml,training,llm,api,gpu,cloud",completed,60,2024-03-17,seq_188,8,64,4
job_0956,cbell,ML Model Training,"ml,training,encryption,gpu",completed,30,2024-03-17,seq_021,16,64,1
job_0546,cameronstephen,Report Generation,"streaming,report,cloud,visualization",running,180,2024-03-17,seq_007,4,64,1
job_0618,gmitchell,Data Preprocessing,"benchmarking,data,preprocessing",running,30,2024-03-17,seq_146,2,32,2
job_0545,clong,Data Preprocessing,"compression,data,api,preprocessing",completed,180,2024-03-17,seq_037,16,16,0
job_0837,morganlinda,ETL Job,"etl,encryption,data pipeline",completed,120,2024-03-17,seq_019,16,64,2
job_0543,christopher96,Report Generation,"deployment,testing,report,visualization",completed,240,2024-03-17,seq_089,16,32,1
job_0714,owilliams,Log Analysis,"encryption,logs,testing,monitoring",completed,120,2024-03-17,seq_084,2,16,0
job_0552,joshualuna,Report Generation,"testing,report,visualization",completed,240,2024-03-17,seq_044,2,32,4
job_0631,hannahfoster,Log Analysis,"pipeline,logs,monitoring",failed,30,2024-03-17,seq_092,8,16,2
job_0283,hannahfoster,Model Evaluation,"ml,evaluation,image,encryption",completed,120,2024-03-17,seq_129,4,64,0
job_0944,michaelpatterson,Video Rendering,"rendering,gpu,api,video",completed,240,2024-03-17,seq_159,4,16,4
job_0782,wongkenneth,Report Generation,"report,compression,api,visualization,cloud",pending,60,2024-03-17,seq_004,2,16,2
job_0909,burkeraymond,Web Scraping,"nlp,scraping,automation",failed,60,2024-03-17,seq_114,4,8,0
job_0927,gmitchell,Video Rendering,"video,rendering,encryption,nlp,gpu",completed,60,2024-03-17,seq_046,2,8,4
job_0920,gateschristopher,Web Scraping,"llm,deployment,scraping,automation",completed,30,2024-03-17,seq_194,4,64,2
job_0296,burkeraymond,Data Preprocessing,"benchmarking,data,llm,preprocessing",failed,180,2024-03-17,seq_141,4,32,2
job_0833,michaelpatterson,Security Scan,"forecasting,scan,llm,security,indexing",failed,120,2024-03-17,seq_062,16,16,0
job_0075,michaelpatterson,Database Backup,"streaming,backup,compression,database",completed,60,2024-03-17,seq_043,4,32,0
job_0634,nicoleortiz,Web Scraping,"automation,image,geospatial,streaming,scraping",failed,240,2024-03-17,seq_091,16,16,0
job_0722,wongkenneth,Security Scan,"security,image,scan,compression",failed,240,2024-03-17,seq_146,8,64,0
job_0365,gateschristopher,Log Analysis,"nlp,pipeline,logs,monitoring",running,120,2024-03-17,seq_133,8,64,1
job_0667,jrusso,Report Generation,"geospatial,image,report,visualization",failed,30,2024-03-17,seq_133,4,32,0
job_0612,cbell,Data Preprocessing,"data,preprocessing,llm,cloud,pipeline",failed,120,2024-03-17,seq_114,16,8,1
job_0679,danieljones,Log Analysis,"testing,logs,monitoring",completed,240,2024-03-17,seq_179,16,16,4
job_0264,hannahfoster,Model Evaluation,"ml,evaluation,llm",completed,120,2024-03-17,seq_068,2,8,4
job_0577,morganlinda,Model Evaluation,"ml,pipeline,evaluation,geospatial",completed,30,2024-03-17,seq_031,8,32,2
job_0972,gateschristopher,Report Generation,"pipeline,indexing,report,visualization",completed,30,2024-03-17,seq_034,2,16,1
job_0243,wongkenneth,ETL Job,"etl,pipeline,data pipeline,compression",completed,30,2024-03-17,seq_144,2,16,2
job_0176,nicoleortiz,Log Analysis,"logs,monitoring,api,testing,cloud",completed,240,2024-03-17,seq_123,16,16,0
job_0700,jrusso,Data Preprocessing,"geospatial,data,preprocessing",completed,30,2024-03-17,seq_090,2,16,1
job_0551,parsonsmackenzie,Data Preprocessing,"data,preprocessing,nlp,pipeline,indexing",completed,240,2024-03-17,seq_137,16,16,4
job_0150,parsonsmackenzie,Report Generation,"geospatial,report,visualization",running,60,2024-03-17,seq_048,16,64,1
job_0761,cory15,Database Backup,"backup,llm,database",completed,240,2024-03-17,seq_086,4,16,2
job_0509,hannahfoster,Data Preprocessing,"data,preprocessing,forecasting,api,indexing",completed,120,2024-03-17,seq_159,8,32,1
job_0288,lreid,Web Scraping,"automation,encryption,testing,indexing,scraping",completed,60,2024-03-17,seq_169,4,16,1
job_0950,danieljones,Model Evaluation,"ml,evaluation,image,api",completed,120,2024-03-17,seq_086,16,32,1
job_0661,danieljones,Model Evaluation,"ml,evaluation,forecasting,image,api",completed,120,2024-03-17,seq_070,2,8,2
job_0107,morganlinda,Log Analysis,"logs,indexing,monitoring",failed,120,2024-03-17,seq_122,2,8,4
job_0907,danieljones,Model Evaluation,"ml,evaluation,encryption,testing,nlp",completed,120,2024-03-17,seq_091,8,8,4
job_0130,hannahfoster,Model Evaluation,"ml,streaming,evaluation,api",completed,180,2024-03-17,seq_153,8,32,0
job_0013,wongkenneth,Report Generation,"pipeline,testing,report,visualization",running,120,2024-03-17,seq_038,4,64,4
job_0059,morganlinda,Database Backup,"backup,geospatial,testing,benchmarking,database",failed,180,2024-03-17,seq_023,2,16,1
job_0097,joshualuna,Log Analysis,"forecasting,logs,geospatial,monitoring",completed,30,2024-03-17,seq_018,8,16,2
job_0632,cory15,Web Scraping,"testing,encryption,scraping,automation",running,180,2024-03-17,seq_114,16,32,0
job_0109,gateschristopher,Database Backup,"backup,geospatial,streaming,indexing,database",failed,240,2024-03-17,seq_119,4,8,1
job_0455,christopher96,Model Evaluation,"ml,evaluation,encryption",completed,30,2024-03-17,seq_067,16,64,0
job_0471,owilliams,ML Model Training,"ml,training,benchmarking,gpu",running,60,2024-03-17,seq_175,16,8,1
job_0910,cory15,Video Rendering,"video,rendering,image,testing,llm,gpu",failed,60,2024-03-17,seq_034,4,64,3
job_0071,wongkenneth,Web Scraping,"automation,image,encryption,api,scraping",completed,120,2024-03-17,seq_137,2,32,4
job_0158,cbell,ETL Job,"etl,data pipeline,benchmarking,llm,cloud",running,120,2024-03-17,seq_189,16,8,0
job_0395,burkeraymond,ETL Job,"etl,image,data pipeline,geospatial,benchmarking",completed,180,2024-03-17,seq_094,8,32,4
job_0609,burkeraymond,ML Model Training,"ml,training,geospatial,deployment,gpu",completed,180,2024-03-17,seq_022,8,8,1
job_0163,morganlinda,Database Backup,"forecasting,benchmarking,backup,database",completed,180,2024-03-17,seq_164,4,16,1
job_0627,cbell,Report Generation,"forecasting,report,cloud,visualization",running,60,2024-03-17,seq_071,2,8,0
job_0058,joshualuna,Model Evaluation,"ml,evaluation,forecasting,image,testing",completed,60,2024-03-17,seq_114,2,64,1
job_0801,nicoleortiz,Web Scraping,"geospatial,scraping,automation,api",completed,240,2024-03-17,seq_154,4,8,4
job_0727,danieljones,Web Scraping,"deployment,scraping,automation",completed,180,2024-03-17,seq_135,8,32,2
job_0869,burkeraymond,ML Model Training,"ml,training,encryption,testing,indexing,gpu",completed,240,2024-03-17,seq_194,2,16,2
job_0980,joshualuna,Database Backup,"backup,forecasting,deployment,streaming,database",completed,60,2024-03-17,seq_143,16,32,0
job_0003,jrusso,ETL Job,"etl,data pipeline,api",completed,240,2024-03-17,seq_011,8,16,2
job_0095,ian60,Model Evaluation,"ml,evaluation,indexing",completed,180,2024-03-17,seq_099,8,8,4
job_0454,jrusso,Video Rendering,"video,rendering,deployment,api,gpu",completed,30,2024-03-17,seq_178,2,64,4
job_0092,morganlinda,Video Rendering,"video,rendering,nlp,pipeline,gpu",completed,240,2024-03-17,seq_102,8,16,4
job_0721,lreid,Data Preprocessing,"data,preprocessing,encryption,geospatial,nlp",completed,60,2024-03-17,seq_086,16,8,1
job_0806,nicoleortiz,Report Generation,"geospatial,report,api,visualization",completed,240,2024-03-17,seq_045,4,8,2
job_0696,parsonsmackenzie,Report Generation,"report,testing,visualization,api,indexing",pending,60,2024-03-17,seq_164,2,32,0
job_0780,nicoleortiz,ETL Job,"etl,forecasting,data pipeline,streaming,nlp",completed,60,2024-03-17,seq_053,8,64,0
job_0021,owilliams,Video Rendering,"video,rendering,cloud,indexing,gpu",completed,180,2024-03-17,seq_046,2,64,2
job_0917,gateschristopher,ETL Job,"etl,testing,data pipeline,compression",completed,60,2024-03-17,seq_101,2,16,1
job_0261,gateschristopher,Web Scraping,"streaming,benchmarking,scraping,automation",completed,60,2024-03-17,seq_042,4,64,2
job_0465,gmitchell,ML Model Training,"ml,training,streaming,indexing,gpu",completed,120,2024-03-17,seq_162,16,8,1
job_0182,hannahfoster,Model Evaluation,"ml,evaluation,indexing",failed,30,2024-03-17,seq_162,2,32,0
job_0014,hannahfoster,Database Backup,"forecasting,geospatial,backup,database",pending,120,2024-03-17,seq_169,8,8,4
job_0235,joshualuna,Web Scraping,"automation,encryption,cloud,pipeline,scraping",completed,240,2024-03-17,seq_040,8,16,0
job_0733,christopher96,Data Preprocessing,"geospatial,data,preprocessing",running,180,2024-03-17,seq_137,16,8,4
job_0391,morganlinda,Security Scan,"forecasting,security,scan,indexing",completed,60,2024-03-17,seq_049,2,64,1
job_0225,gmitchell,Report Generation,"testing,report,visualization",completed,30,2024-03-17,seq_078,2,8,0
job_0650,wongkenneth,Web Scraping,"streaming,scraping,automation,cloud",completed,180,2024-03-17,seq_095,4,16,1
job_0162,parsonsmackenzie,Data Preprocessing,"data,preprocessing,geospatial,streaming,nlp",completed,30,2024-03-17,seq_168,4,16,4
job_0510,danieljones,Security Scan,"security,scan,indexing",running,60,2024-03-17,seq_179,2,8,1
job_0405,lreid,Data Preprocessing,"encryption,testing,data,preprocessing",completed,120,2024-03-17,seq_140,4,64,1
job_0452,gateschristopher,Video Rendering,"video,rendering,testing,nlp,gpu",completed,30,2024-03-17,seq_072,2,8,1
job_0410,michaelpatterson,Data Preprocessing,"image,data,preprocessing",pending,60,2024-03-17,seq_137,16,32,2
job_0581,owilliams,Video Rendering,"video,rendering,encryption,streaming,gpu",running,60,2024-03-17,seq_071,8,16,4
job_0889,hannahfoster,Video Rendering,"video,rendering,image,indexing,gpu",failed,120,2024-03-17,seq_075,8,32,1
job_0233,cameronstephen,Video Rendering,"compression,video,rendering,cloud,gpu",failed,180,2024-03-17,seq_146,4,32,2
job_0256,christopher96,Database Backup,"backup,image,llm,cloud,database",completed,30,2024-03-17,seq_154,4,16,4
job_0234,parsonsmackenzie,Video Rendering,"video,rendering,testing,pipeline,gpu",completed,120,2024-03-17,seq_002,16,64,1
job_0232,ian60,Data Preprocessing,"image,data,compression,preprocessing",running,120,2024-03-17,seq_062,2,64,2
job_0001,jrusso,Web Scraping,"forecasting,scraping,automation,api",completed,120,2024-03-17,seq_062,2,32,0
job_0343,burkeraymond,Database Backup,"backup,geospatial,deployment,llm,database",completed,60,2024-03-17,seq_040,8,64,0
job_0120,gateschristopher,Model Evaluation,"ml,evaluation,benchmarking,llm,testing",completed,180,2024-03-17,seq_015,8,64,4
job_0035,morganlinda,Security Scan,"security,benchmarking,scan,api",running,180,2024-03-17,seq_084,16,8,4
job_0443,ian60,Data Preprocessing,"benchmarking,data,compression,preprocessing",failed,180,2024-03-17,seq_118,2,64,4
job_0507,danieljones,Report Generation,"testing,report,visualization",completed,60,2024-03-17,seq_079,8,16,0
job_0278,joshualuna,Report Generation,"report,compression,geospatial,deployment,visualization",completed,120,2024-03-17,seq_042,2,64,1
job_0878,burkeraymond,Log Analysis,"deployment,benchmarking,logs,monitoring",completed,60,2024-03-17,seq_023,4,8,4
job_0248,lreid,Database Backup,"streaming,encryption,backup,database",completed,120,2024-03-17,seq_196,16,32,4
job_0686,jrusso,Database Backup,"image,testing,backup,database",completed,240,2024-03-17,seq_151,16,8,1
job_0796,gmitchell,ETL Job,"etl,encryption,data pipeline",completed,120,2024-03-17,seq_002,2,16,4
job_0560,gateschristopher,Log Analysis,"logs,geospatial,monitoring",completed,120,2024-03-17,seq_128,16,16,0
job_0062,joshualuna,ML Model Training,"ml,training,forecasting,encryption,indexing,gpu",running,60,2024-03-17,seq_198,2,64,4
job_0148,christopher96,Data Preprocessing,"benchmarking,data,compression,preprocessing",completed,60,2024-03-16,seq_003,2,16,1
job_0101,ian60,Database Backup,"backup,deployment,api,indexing,database",completed,180,2024-03-16,seq_111,8,32,2
job_0539,burkeraymond,Security Scan,"encryption,security,scan",completed,240,2024-03-16,seq_148,8,64,0
job_0409,clong,Model Evaluation,"ml,evaluation,geospatial,deployment,streaming",completed,180,2024-03-16,seq_169,2,32,0
job_0647,parsonsmackenzie,ETL Job,"etl,forecasting,data pipeline,compression",running,30,2024-03-16,seq_155,4,8,2
job_0416,cbell,Report Generation,"report,encryption,image,testing,visualization",failed,60,2024-03-16,seq_067,8,64,2
job_0606,lreid,Database Backup,"backup,geospatial,streaming,benchmarking,database",completed,240,2024-03-16,seq_187,2,64,0
job_0565,gateschristopher,Video Rendering,"video,rendering,encryption,streaming,testing,gpu",completed,240,2024-03-16,seq_138,8,8,2
job_0450,michaelpatterson,Log Analysis,"encryption,logs,monitoring",completed,120,2024-03-16,seq_060,8,8,0
job_0708,joshualuna,Model Evaluation,"ml,evaluation,image",running,30,2024-03-16,seq_126,4,32,2
job_0219,gmitchell,Web Scraping,"compression,automation,testing,llm,scraping",completed,240,2024-03-16,seq_132,4,32,0
job_0891,lreid,Data Preprocessing,"data,compression,preprocessing,deployment,cloud",completed,240,2024-03-16,seq_059,4,8,1
job_0997,lreid,Model Evaluation,"ml,evaluation,encryption,benchmarking,llm",running,240,2024-03-16,seq_160,2,8,0
job_0467,burkeraymond,Database Backup,"backup,llm,database",completed,240,2024-03-16,seq_022,16,32,4
job_0491,cameronstephen,Data Preprocessing,"data,preprocessing,forecasting,cloud,indexing",completed,120,2024-03-16,seq_107,8,8,0
job_0982,wongkenneth,Database Backup,"deployment,backup,database",completed,180,2024-03-16,seq_133,8,32,1
job_0088,owilliams,Model Evaluation,"ml,streaming,evaluation,api",completed,120,2024-03-16,seq_134,4,32,4
job_0329,danieljones,Data Preprocessing,"nlp,pipeline,data,preprocessing",completed,120,2024-03-16,seq_058,4,16,4
job_0484,danieljones,Model Evaluation,"ml,evaluation,benchmarking,cloud,indexing",completed,240,2024-03-16,seq_025,16,8,2
job_0033,wongkenneth,Security Scan,"security,pipeline,scan",completed,30,2024-03-16,seq_099,8,8,0
job_0864,joshualuna,Data Preprocessing,"benchmarking,data,preprocessing",completed,120,2024-03-16,seq_141,8,8,0
job_0532,nicoleortiz,Model Evaluation,"ml,evaluation,benchmarking",completed,30,2024-03-16,seq_012,16,64,4
job_0006,parsonsmackenzie,ML Model Training,"ml,forecasting,training,gpu",completed,240,2024-03-16,seq_101,8,64,1
job_0701,ian60,Security Scan,"security,pipeline,scan",failed,60,2024-03-16,seq_116,16,8,4
job_0711,parsonsmackenzie,Data Preprocessing,"testing,geospatial,data,preprocessing",completed,240,2024-03-16,seq_172,16,8,4
job_0548,parsonsmackenzie,Video Rendering,"rendering,pipeline,gpu,video",failed,120,2024-03-16,seq_168,16,64,3
job_0279,hannahfoster,Video Rendering,"video,rendering,image,deployment,gpu",failed,60,2024-03-16,seq_085,2,16,4
job_0957,gmitchell,Video Rendering,"compression,video,rendering,pipeline,gpu",completed,180,2024-03-16,seq_173,4,32,4
job_0812,cameronstephen,Security Scan,"forecasting,security,image,scan",pending,60,2024-03-16,seq_042,4,32,4
job_0335,cory15,Web Scraping,"encryption,scraping,automation",completed,240,2024-03-16,seq_019,16,64,0
job_0538,cory15,ETL Job,"api,etl,image,data pipeline,cloud",completed,60,2024-03-16,seq_024,4,8,1
job_0461,clong,Database Backup,"forecasting,benchmarking,backup,database",completed,60,2024-03-16,seq_039,4,8,4
job_0893,ian60,Report Generation,"pipeline,encryption,report,visualization",completed,30,2024-03-16,seq_120,16,64,4
job_0458,danieljones,Model Evaluation,"ml,evaluation,benchmarking,compression",completed,120,2024-03-16,seq_150,2,32,0
job_0406,christopher96,Model Evaluation,"ml,pipeline,evaluation",completed,180,2024-03-16,seq_186,4,8,4
job_0090,cameronstephen,ML Model Training,"ml,training,gpu,nlp",running,60,2024-03-16,seq_174,4,8,2
job_0348,nicoleortiz,Web Scraping,"automation,encryption,geospatial,benchmarking,scraping",pending,60,2024-03-16,seq_103,4,16,4
job_0857,wongkenneth,ML Model Training,"ml,training,image,cloud,pipeline,gpu",running,180,2024-03-16,seq_185,16,64,4
job_0094,nicoleortiz,Security Scan,"streaming,scan,llm,nlp,security",completed,240,2024-03-16,seq_195,4,64,4
job_0668,cbell,Data Preprocessing,"data,llm,preprocessing",completed,60,2024-03-16,seq_114,2,16,0
job_0818,morganlinda,Report Generation,"report,forecasting,geospatial,visualization,nlp",completed,240,2024-03-16,seq_046,8,8,0
job_0189,morganlinda,Report Generation,"image,report,visualization",completed,240,2024-03-16,seq_114,8,32,1
job_0269,clong,Model Evaluation,"ml,evaluation,compression,testing,cloud",failed,240,2024-03-16,seq_082,8,8,1
job_0748,michaelpatterson,Database Backup,"backup,llm,database",completed,60,2024-03-16,seq_054,16,8,1
job_0993,gateschristopher,ML Model Training,"ml,training,forecasting,indexing,gpu",completed,180,2024-03-16,seq_141,16,16,4
job_0446,wongkenneth,Log Analysis,"logs,monitoring,image,deployment,pipeline",completed,60,2024-03-16,seq_173,8,64,4
job_0273,wongkenneth,Data Preprocessing,"streaming,data,preprocessing",completed,180,2024-03-16,seq_197,4,32,0
job_0521,burkeraymond,Web Scraping,"nlp,scraping,automation",completed,60,2024-03-16,seq_150,2,64,1
job_0363,nicoleortiz,Model Evaluation,"ml,evaluation,forecasting,image,pipeline",completed,240,2024-03-16,seq_106,8,8,4
job_0068,gmitchell,Web Scraping,"automation,geospatial,testing,cloud,scraping",completed,240,2024-03-16,seq_130,4,32,1
job_0959,cory15,Data Preprocessing,"nlp,image,data,preprocessing",completed,120,2024-03-16,seq_150,8,32,0
job_0894,morganlinda,Database Backup,"testing,backup,database",completed,60,2024-03-16,seq_072,2,64,4
job_0645,clong,Log Analysis,"logs,monitoring,forecasting,testing,benchmarking",failed,30,2024-03-16,seq_141,16,8,1
job_0652,danieljones,Security Scan,"nlp,security,benchmarking,scan",running,60,2024-03-16,seq_096,16,64,4
job_0926,owilliams,ML Model Training,"ml,training,gpu,llm",failed,30,2024-03-16,seq_057,2,8,1
job_0828,hannahfoster,Data Preprocessing,"image,data,preprocessing",running,60,2024-03-16,seq_080,2,32,0
job_0034,owilliams,ML Model Training,"ml,training,benchmarking,testing,gpu",pending,60,2024-03-16,seq_091,16,32,4
job_0719,wongkenneth,Web Scraping,"streaming,scraping,automation,cloud",completed,60,2024-03-16,seq_015,8,32,1
job_0506,ian60,Data Preprocessing,"benchmarking,data,preprocessing",completed,240,2024-03-16,seq_170,2,64,1
job_0362,nicoleortiz,Database Backup,"backup,forecasting,streaming,llm,database",completed,180,2024-03-16,seq_035,4,32,0
job_0289,ian60,Report Generation,"deployment,report,visualization",completed,120,2024-03-16,seq_054,2,16,1
job_0778,lreid,Model Evaluation,"ml,evaluation,encryption,image,pipeline",running,60,2024-03-16,seq_181,16,32,0
job_0562,hannahfoster,Video Rendering,"video,rendering,forecasting,deployment,indexing,gpu",completed,180,2024-03-16,seq_101,4,32,2
job_0610,nicoleortiz,Data Preprocessing,"data,preprocessing,forecasting,geospatial,pipeline",completed,60,2024-03-16,seq_148,8,64,1
job_0813,clong,Security Scan,"forecasting,security,benchmarking,scan",completed,180,2024-03-16,seq_022,16,8,2
job_0903,cameronstephen,Report Generation,"indexing,report,compression,visualization",failed,240,2024-03-16,seq_072,16,16,1
job_0077,gmitchell,Security Scan,"security,pipeline,scan",completed,30,2024-03-16,seq_120,16,64,0
job_0841,danieljones,Video Rendering,"video,rendering,deployment,testing,api,gpu",failed,30,2024-03-16,seq_097,2,32,4
job_0266,parsonsmackenzie,ETL Job,"compression,etl,data pipeline,benchmarking,testing",completed,120,2024-03-16,seq_049,16,8,2
job_0692,gmitchell,Security Scan,"security,scan,llm",running,240,2024-03-16,seq_137,8,32,1
job_0637,cameronstephen,ETL Job,"etl,data pipeline,testing,pipeline,indexing",completed,60,2024-03-16,seq_168,8,64,4
job_0319,jrusso,Video Rendering,"rendering,gpu,cloud,video",completed,30,2024-03-16,seq_013,8,64,4
job_0430,jrusso,Video Rendering,"video,rendering,streaming,indexing,gpu",pending,180,2024-03-16,seq_148,8,16,4
job_0317,ian60,Report Generation,"report,api,visualization",completed,60,2024-03-16,seq_128,16,16,0
job_0900,cameronstephen,Model Evaluation,"ml,evaluation,encryption,deployment",failed,120,2024-03-16,seq_029,2,64,4
job_0872,michaelpatterson,ML Model Training,"ml,training,compression,streaming,nlp,gpu",completed,30,2024-03-16,seq_062,16,64,2
job_0785,gmitchell,Log Analysis,"logs,monitoring,forecasting,image,streaming",pending,120,2024-03-16,seq_137,2,16,0
job_0131,burkeraymond,Report Generation,"report,compression,encryption,image,visualization",completed,30,2024-03-16,seq_094,16,16,1
job_0313,clong,Data Preprocessing,"data,preprocessing,benchmarking,llm,cloud",completed,60,2024-03-16,seq_178,2,8,2
job_0644,joshualuna,Data Preprocessing,"benchmarking,data,api,preprocessing",completed,240,2024-03-16,seq_115,4,64,0
job_0479,cameronstephen,Log Analysis,"logs,monitoring,image,geospatial,pipeline",completed,30,2024-03-16,seq_111,2,16,2
